dateTime,value,qualifiers
1999-06-15 00:00:00-05:00,153.0,"['A', '[92]']"
1999-06-15 00:15:00-05:00,168.0,"['A', '[92]']"
1999-06-15 00:30:00-05:00,183.0,"['A', '[92]']"
1999-06-15 00:45:00-05:00,153.0,"['A', '[92]']"
1999-06-15 01:00:00-05:00,139.0,"['A', '[92]']"
1999-06-15 01:15:00-05:00,139.0,"['A', '[92]']"
1999-06-15 01:30:00-05:00,153.0,"['A', '[92]']"
1999-06-15 01:45:00-05:00,153.0,"['A', '[92]']"
1999-06-15 02:00:00-05:00,153.0,"['A', '[92]']"
1999-06-15 02:15:00-05:00,153.0,"['A', '[92]']"
1999-06-15 02:30:00-05:00,153.0,"['A', '[92]']"
1999-06-15 02:45:00-05:00,168.0,"['A', '[92]']"
1999-06-15 03:00:00-05:00,153.0,"['A', '[92]']"
1999-06-15 03:15:00-05:00,139.0,"['A', '[92]']"
1999-06-15 03:30:00-05:00,139.0,"['A', '[92]']"
1999-06-15 03:45:00-05:00,168.0,"['A', '[92]']"
1999-06-15 04:00:00-05:00,139.0,"['A', '[92]']"
1999-06-15 04:15:00-05:00,168.0,"['A', '[92]']"
1999-06-15 04:30:00-05:00,167.0,"['A', '[92]']"
1999-06-15 04:45:00-05:00,167.0,"['A', '[92]']"
1999-06-15 05:00:00-05:00,153.0,"['A', '[92]']"
1999-06-15 05:15:00-05:00,167.0,"['A', '[92]']"
1999-06-15 05:30:00-05:00,153.0,"['A', '[92]']"
1999-06-15 05:45:00-05:00,167.0,"['A', '[92]']"
1999-06-15 06:00:00-05:00,196.0,"['A', '[92]']"
1999-06-15 06:15:00-05:00,153.0,"['A', '[92]']"
1999-06-15 06:30:00-05:00,182.0,"['A', '[92]']"
1999-06-15 06:45:00-05:00,153.0,"['A', '[92]']"
1999-06-15 07:00:00-05:00,167.0,"['A', '[92]']"
1999-06-15 07:15:00-05:00,167.0,"['A', '[92]']"
1999-06-15 07:30:00-05:00,167.0,"['A', '[92]']"
1999-06-15 07:45:00-05:00,153.0,"['A', '[92]']"
1999-06-15 08:00:00-05:00,153.0,"['A', '[92]']"
1999-06-15 08:15:00-05:00,167.0,"['A', '[92]']"
1999-06-15 08:30:00-05:00,153.0,"['A', '[92]']"
1999-06-15 08:45:00-05:00,167.0,"['A', '[92]']"
1999-06-15 09:00:00-05:00,152.0,"['A', '[92]']"
1999-06-15 09:15:00-05:00,152.0,"['A', '[92]']"
1999-06-15 09:30:00-05:00,152.0,"['A', '[92]']"
1999-06-15 09:45:00-05:00,167.0,"['A', '[92]']"
1999-06-15 10:00:00-05:00,152.0,"['A', '[92]']"
1999-06-15 10:15:00-05:00,181.0,"['A', '[92]']"
1999-06-15 10:30:00-05:00,152.0,"['A', '[92]']"
1999-06-15 10:45:00-05:00,152.0,"['A', '[92]']"
1999-06-15 11:00:00-05:00,167.0,"['A', '[92]']"
1999-06-15 11:15:00-05:00,152.0,"['A', '[92]']"
1999-06-15 11:30:00-05:00,152.0,"['A', '[92]']"
1999-06-15 11:45:00-05:00,138.0,"['A', '[92]']"
1999-06-15 12:00:00-05:00,152.0,"['A', '[92]']"
1999-06-15 12:15:00-05:00,138.0,"['A', '[92]']"
1999-06-15 12:30:00-05:00,181.0,"['A', '[92]']"
1999-06-15 12:45:00-05:00,152.0,"['A', '[92]']"
1999-06-15 13:00:00-05:00,181.0,"['A', '[92]']"
1999-06-15 13:15:00-05:00,195.0,"['A', '[92]']"
1999-06-15 13:30:00-05:00,195.0,"['A', '[92]']"
1999-06-15 13:45:00-05:00,181.0,"['A', '[92]']"
1999-06-15 14:00:00-05:00,166.0,"['A', '[92]']"
1999-06-15 14:15:00-05:00,195.0,"['A', '[92]']"
1999-06-15 14:30:00-05:00,195.0,"['A', '[92]']"
1999-06-15 14:45:00-05:00,181.0,"['A', '[92]']"
1999-06-15 15:00:00-05:00,181.0,"['A', '[92]']"
1999-06-15 15:15:00-05:00,180.0,"['A', '[92]']"
1999-06-15 15:30:00-05:00,165.0,"['A', '[92]']"
1999-06-15 15:45:00-05:00,165.0,"['A', '[92]']"
1999-06-15 16:00:00-05:00,194.0,"['A', '[92]']"
1999-06-15 16:15:00-05:00,180.0,"['A', '[92]']"
1999-06-15 16:30:00-05:00,194.0,"['A', '[92]']"
1999-06-15 16:45:00-05:00,151.0,"['A', '[92]']"
1999-06-15 17:00:00-05:00,179.0,"['A', '[92]']"
1999-06-15 17:15:00-05:00,193.0,"['A', '[92]']"
1999-06-15 17:30:00-05:00,193.0,"['A', '[92]']"
1999-06-15 17:45:00-05:00,179.0,"['A', '[92]']"
1999-06-15 18:00:00-05:00,179.0,"['A', '[92]']"
1999-06-15 18:15:00-05:00,165.0,"['A', '[92]']"
1999-06-15 18:30:00-05:00,207.0,"['A', '[92]']"
1999-06-15 18:45:00-05:00,193.0,"['A', '[92]']"
1999-06-15 19:00:00-05:00,164.0,"['A', '[92]']"
1999-06-15 19:15:00-05:00,178.0,"['A', '[92]']"
1999-06-15 19:30:00-05:00,164.0,"['A', '[92]']"
1999-06-15 19:45:00-05:00,150.0,"['A', '[92]']"
1999-06-15 20:00:00-05:00,163.0,"['A', '[92]']"
1999-06-15 20:15:00-05:00,149.0,"['A', '[92]']"
1999-06-15 20:30:00-05:00,149.0,"['A', '[92]']"
1999-06-15 20:45:00-05:00,149.0,"['A', '[92]']"
1999-06-15 21:00:00-05:00,163.0,"['A', '[92]']"
1999-06-15 21:15:00-05:00,149.0,"['A', '[92]']"
1999-06-15 21:30:00-05:00,149.0,"['A', '[92]']"
1999-06-15 21:45:00-05:00,149.0,"['A', '[92]']"
1999-06-15 22:00:00-05:00,149.0,"['A', '[92]']"
1999-06-15 22:15:00-05:00,149.0,"['A', '[92]']"
1999-06-15 22:30:00-05:00,134.0,"['A', '[92]']"
1999-06-15 22:45:00-05:00,163.0,"['A', '[92]']"
1999-06-15 23:00:00-05:00,134.0,"['A', '[92]']"
1999-06-15 23:15:00-05:00,149.0,"['A', '[92]']"
1999-06-15 23:30:00-05:00,163.0,"['A', '[92]']"
1999-06-15 23:45:00-05:00,134.0,"['A', '[92]']"
1999-06-16 00:00:00-05:00,149.0,"['A', '[92]']"
1999-06-16 00:15:00-05:00,134.0,"['A', '[92]']"
1999-06-16 00:30:00-05:00,134.0,"['A', '[92]']"
1999-06-16 00:45:00-05:00,149.0,"['A', '[92]']"
1999-06-16 01:00:00-05:00,149.0,"['A', '[92]']"
1999-06-16 01:15:00-05:00,149.0,"['A', '[92]']"
1999-06-16 01:30:00-05:00,149.0,"['A', '[92]']"
1999-06-16 01:45:00-05:00,149.0,"['A', '[92]']"
1999-06-16 02:00:00-05:00,149.0,"['A', '[92]']"
1999-06-16 02:15:00-05:00,135.0,"['A', '[92]']"
1999-06-16 02:30:00-05:00,149.0,"['A', '[92]']"
1999-06-16 02:45:00-05:00,121.0,"['A', '[92]']"
1999-06-16 03:00:00-05:00,178.0,"['A', '[92]']"
1999-06-16 03:15:00-05:00,149.0,"['A', '[92]']"
1999-06-16 03:30:00-05:00,149.0,"['A', '[92]']"
1999-06-16 03:45:00-05:00,149.0,"['A', '[92]']"
1999-06-16 04:00:00-05:00,178.0,"['A', '[92]']"
1999-06-16 04:15:00-05:00,163.0,"['A', '[92]']"
1999-06-16 04:30:00-05:00,150.0,"['A', '[92]']"
1999-06-16 04:45:00-05:00,164.0,"['A', '[92]']"
1999-06-16 05:00:00-05:00,150.0,"['A', '[92]']"
1999-06-16 05:15:00-05:00,150.0,"['A', '[92]']"
1999-06-16 05:30:00-05:00,136.0,"['A', '[92]']"
1999-06-16 05:45:00-05:00,164.0,"['A', '[92]']"
1999-06-16 06:00:00-05:00,164.0,"['A', '[92]']"
1999-06-16 06:15:00-05:00,178.0,"['A', '[92]']"
1999-06-16 06:30:00-05:00,150.0,"['A', '[92]']"
1999-06-16 06:45:00-05:00,179.0,"['A', '[92]']"
1999-06-16 07:00:00-05:00,179.0,"['A', '[92]']"
1999-06-16 07:15:00-05:00,150.0,"['A', '[92]']"
1999-06-16 07:30:00-05:00,165.0,"['A', '[92]']"
1999-06-16 07:45:00-05:00,165.0,"['A', '[92]']"
1999-06-16 08:00:00-05:00,150.0,"['A', '[92]']"
1999-06-16 08:15:00-05:00,193.0,"['A', '[92]']"
1999-06-16 08:30:00-05:00,179.0,"['A', '[92]']"
1999-06-16 08:45:00-05:00,151.0,"['A', '[92]']"
1999-06-16 09:00:00-05:00,165.0,"['A', '[92]']"
1999-06-16 09:15:00-05:00,151.0,"['A', '[92]']"
1999-06-16 09:30:00-05:00,165.0,"['A', '[92]']"
1999-06-16 09:45:00-05:00,165.0,"['A', '[92]']"
1999-06-16 10:00:00-05:00,180.0,"['A', '[92]']"
1999-06-16 10:15:00-05:00,180.0,"['A', '[92]']"
1999-06-16 10:30:00-05:00,180.0,"['A', '[92]']"
1999-06-16 10:45:00-05:00,165.0,"['A', '[92]']"
1999-06-16 11:00:00-05:00,165.0,"['A', '[92]']"
1999-06-16 11:15:00-05:00,152.0,"['A', '[92]']"
1999-06-16 11:30:00-05:00,166.0,"['A', '[92]']"
1999-06-16 11:45:00-05:00,166.0,"['A', '[92]']"
1999-06-16 12:00:00-05:00,166.0,"['A', '[92]']"
1999-06-16 12:15:00-05:00,166.0,"['A', '[92]']"
1999-06-16 12:30:00-05:00,152.0,"['A', '[92]']"
1999-06-16 12:45:00-05:00,152.0,"['A', '[92]']"
1999-06-16 13:00:00-05:00,195.0,"['A', '[92]']"
1999-06-16 13:15:00-05:00,181.0,"['A', '[92]']"
1999-06-16 13:30:00-05:00,166.0,"['A', '[92]']"
1999-06-16 13:45:00-05:00,181.0,"['A', '[92]']"
1999-06-16 14:00:00-05:00,137.0,"['A', '[92]']"
1999-06-16 14:15:00-05:00,138.0,"['A', '[92]']"
1999-06-16 14:30:00-05:00,181.0,"['A', '[92]']"
1999-06-16 14:45:00-05:00,181.0,"['A', '[92]']"
1999-06-16 15:00:00-05:00,167.0,"['A', '[92]']"
1999-06-16 15:15:00-05:00,167.0,"['A', '[92]']"
1999-06-16 15:30:00-05:00,167.0,"['A', '[92]']"
1999-06-16 15:45:00-05:00,182.0,"['A', '[92]']"
1999-06-16 16:00:00-05:00,153.0,"['A', '[92]']"
1999-06-16 16:15:00-05:00,196.0,"['A', '[92]']"
1999-06-16 16:30:00-05:00,182.0,"['A', '[92]']"
1999-06-16 16:45:00-05:00,182.0,"['A', '[92]']"
1999-06-16 17:00:00-05:00,182.0,"['A', '[92]']"
1999-06-16 17:15:00-05:00,167.0,"['A', '[92]']"
1999-06-16 17:30:00-05:00,210.0,"['A', '[92]']"
1999-06-16 17:45:00-05:00,167.0,"['A', '[92]']"
1999-06-16 18:00:00-05:00,167.0,"['A', '[92]']"
1999-06-16 18:15:00-05:00,167.0,"['A', '[92]']"
1999-06-16 18:30:00-05:00,168.0,"['A', '[92]']"
1999-06-16 18:45:00-05:00,183.0,"['A', '[92]']"
1999-06-16 19:00:00-05:00,168.0,"['A', '[92]']"
1999-06-16 19:15:00-05:00,183.0,"['A', '[92]']"
1999-06-16 19:30:00-05:00,168.0,"['A', '[92]']"
1999-06-16 19:45:00-05:00,168.0,"['A', '[92]']"
1999-06-16 20:00:00-05:00,153.0,"['A', '[92]']"
1999-06-16 20:15:00-05:00,168.0,"['A', '[92]']"
1999-06-16 20:30:00-05:00,153.0,"['A', '[92]']"
1999-06-16 20:45:00-05:00,153.0,"['A', '[92]']"
1999-06-16 21:00:00-05:00,139.0,"['A', '[92]']"
1999-06-16 21:15:00-05:00,153.0,"['A', '[92]']"
1999-06-16 21:30:00-05:00,168.0,"['A', '[92]']"
1999-06-16 21:45:00-05:00,139.0,"['A', '[92]']"
1999-06-16 22:00:00-05:00,168.0,"['A', '[92]']"
1999-06-16 22:15:00-05:00,153.0,"['A', '[92]']"
1999-06-16 22:30:00-05:00,153.0,"['A', '[92]']"
1999-06-16 22:45:00-05:00,153.0,"['A', '[92]']"
1999-06-16 23:00:00-05:00,168.0,"['A', '[92]']"
1999-06-16 23:15:00-05:00,139.0,"['A', '[92]']"
1999-06-16 23:30:00-05:00,168.0,"['A', '[92]']"
1999-06-16 23:45:00-05:00,168.0,"['A', '[92]']"
1999-06-17 00:00:00-05:00,153.0,"['A', '[92]']"
1999-06-17 00:15:00-05:00,168.0,"['A', '[92]']"
1999-06-17 00:30:00-05:00,168.0,"['A', '[92]']"
1999-06-17 00:45:00-05:00,153.0,"['A', '[92]']"
1999-06-17 01:00:00-05:00,153.0,"['A', '[92]']"
1999-06-17 01:15:00-05:00,153.0,"['A', '[92]']"
1999-06-17 01:30:00-05:00,154.0,"['A', '[92]']"
1999-06-17 01:45:00-05:00,168.0,"['A', '[92]']"
1999-06-17 02:00:00-05:00,154.0,"['A', '[92]']"
1999-06-17 02:15:00-05:00,169.0,"['A', '[92]']"
1999-06-17 02:30:00-05:00,168.0,"['A', '[92]']"
1999-06-17 02:45:00-05:00,154.0,"['A', '[92]']"
1999-06-17 03:00:00-05:00,169.0,"['A', '[92]']"
1999-06-17 03:15:00-05:00,154.0,"['A', '[92]']"
1999-06-17 03:30:00-05:00,154.0,"['A', '[92]']"
1999-06-17 03:45:00-05:00,169.0,"['A', '[92]']"
1999-06-17 04:00:00-05:00,154.0,"['A', '[92]']"
1999-06-17 04:15:00-05:00,154.0,"['A', '[92]']"
1999-06-17 04:30:00-05:00,139.0,"['A', '[92]']"
1999-06-17 04:45:00-05:00,169.0,"['A', '[92]']"
1999-06-17 05:00:00-05:00,169.0,"['A', '[92]']"
1999-06-17 05:15:00-05:00,154.0,"['A', '[92]']"
1999-06-17 05:30:00-05:00,154.0,"['A', '[92]']"
1999-06-17 05:45:00-05:00,169.0,"['A', '[92]']"
1999-06-17 06:00:00-05:00,169.0,"['A', '[92]']"
1999-06-17 06:15:00-05:00,154.0,"['A', '[92]']"
1999-06-17 06:30:00-05:00,153.0,"['A', '[92]']"
1999-06-17 06:45:00-05:00,168.0,"['A', '[92]']"
1999-06-17 07:00:00-05:00,139.0,"['A', '[92]']"
1999-06-17 07:15:00-05:00,168.0,"['A', '[92]']"
1999-06-17 07:30:00-05:00,168.0,"['A', '[92]']"
1999-06-17 07:45:00-05:00,153.0,"['A', '[92]']"
1999-06-17 08:00:00-05:00,168.0,"['A', '[92]']"
1999-06-17 08:15:00-05:00,153.0,"['A', '[92]']"
1999-06-17 08:30:00-05:00,153.0,"['A', '[92]']"
1999-06-17 08:45:00-05:00,153.0,"['A', '[92]']"
1999-06-17 09:00:00-05:00,183.0,"['A', '[92]']"
1999-06-17 09:15:00-05:00,168.0,"['A', '[92]']"
1999-06-17 09:30:00-05:00,168.0,"['A', '[92]']"
1999-06-17 09:45:00-05:00,168.0,"['A', '[92]']"
1999-06-17 10:00:00-05:00,168.0,"['A', '[92]']"
1999-06-17 10:15:00-05:00,153.0,"['A', '[92]']"
1999-06-17 10:30:00-05:00,153.0,"['A', '[92]']"
1999-06-17 10:45:00-05:00,168.0,"['A', '[92]']"
1999-06-17 11:00:00-05:00,153.0,"['A', '[92]']"
1999-06-17 11:15:00-05:00,139.0,"['A', '[92]']"
1999-06-17 11:30:00-05:00,168.0,"['A', '[92]']"
1999-06-17 11:45:00-05:00,168.0,"['A', '[92]']"
1999-06-17 12:00:00-05:00,168.0,"['A', '[92]']"
1999-06-17 12:15:00-05:00,168.0,"['A', '[92]']"
1999-06-17 12:30:00-05:00,168.0,"['A', '[92]']"
1999-06-17 12:45:00-05:00,153.0,"['A', '[92]']"
1999-06-17 13:00:00-05:00,182.0,"['A', '[92]']"
1999-06-17 13:15:00-05:00,167.0,"['A', '[92]']"
1999-06-17 13:30:00-05:00,167.0,"['A', '[92]']"
1999-06-17 13:45:00-05:00,153.0,"['A', '[92]']"
1999-06-17 14:00:00-05:00,167.0,"['A', '[92]']"
1999-06-17 14:15:00-05:00,167.0,"['A', '[92]']"
1999-06-17 14:30:00-05:00,182.0,"['A', '[92]']"
1999-06-17 14:45:00-05:00,167.0,"['A', '[92]']"
1999-06-17 15:00:00-05:00,182.0,"['A', '[92]']"
1999-06-17 15:15:00-05:00,181.0,"['A', '[92]']"
1999-06-17 15:30:00-05:00,196.0,"['A', '[92]']"
1999-06-17 15:45:00-05:00,196.0,"['A', '[92]']"
1999-06-17 16:00:00-05:00,181.0,"['A', '[92]']"
1999-06-17 16:15:00-05:00,166.0,"['A', '[92]']"
1999-06-17 16:30:00-05:00,166.0,"['A', '[92]']"
1999-06-17 16:45:00-05:00,152.0,"['A', '[92]']"
1999-06-17 17:00:00-05:00,166.0,"['A', '[92]']"
1999-06-17 17:15:00-05:00,152.0,"['A', '[92]']"
1999-06-17 17:30:00-05:00,165.0,"['A', '[92]']"
1999-06-17 17:45:00-05:00,165.0,"['A', '[92]']"
1999-06-17 18:00:00-05:00,180.0,"['A', '[92]']"
1999-06-17 18:15:00-05:00,137.0,"['A', '[92]']"
1999-06-17 18:30:00-05:00,136.0,"['A', '[92]']"
1999-06-17 18:45:00-05:00,165.0,"['A', '[92]']"
1999-06-17 19:00:00-05:00,179.0,"['A', '[92]']"
1999-06-17 19:15:00-05:00,179.0,"['A', '[92]']"
1999-06-17 19:30:00-05:00,164.0,"['A', '[92]']"
1999-06-17 19:45:00-05:00,136.0,"['A', '[92]']"
1999-06-17 20:00:00-05:00,150.0,"['A', '[92]']"
1999-06-17 20:15:00-05:00,164.0,"['A', '[92]']"
1999-06-17 20:30:00-05:00,149.0,"['A', '[92]']"
1999-06-17 20:45:00-05:00,163.0,"['A', '[92]']"
1999-06-17 21:00:00-05:00,178.0,"['A', '[92]']"
1999-06-17 21:15:00-05:00,149.0,"['A', '[92]']"
1999-06-17 21:30:00-05:00,163.0,"['A', '[92]']"
1999-06-17 21:45:00-05:00,149.0,"['A', '[92]']"
1999-06-17 22:00:00-05:00,149.0,"['A', '[92]']"
1999-06-17 22:15:00-05:00,134.0,"['A', '[92]']"
1999-06-17 22:30:00-05:00,163.0,"['A', '[92]']"
1999-06-17 22:45:00-05:00,134.0,"['A', '[92]']"
1999-06-17 23:00:00-05:00,148.0,"['A', '[92]']"
1999-06-17 23:15:00-05:00,148.0,"['A', '[92]']"
1999-06-17 23:30:00-05:00,148.0,"['A', '[92]']"
1999-06-17 23:45:00-05:00,134.0,"['A', '[92]']"
1999-06-18 00:00:00-05:00,148.0,"['A', '[93]']"
1999-06-18 00:15:00-05:00,162.0,"['A', '[93]']"
1999-06-18 00:30:00-05:00,133.0,"['A', '[93]']"
1999-06-18 00:45:00-05:00,147.0,"['A', '[93]']"
1999-06-18 01:00:00-05:00,147.0,"['A', '[93]']"
1999-06-18 01:15:00-05:00,147.0,"['A', '[93]']"
1999-06-18 01:30:00-05:00,147.0,"['A', '[93]']"
1999-06-18 01:45:00-05:00,161.0,"['A', '[93]']"
1999-06-18 02:00:00-05:00,160.0,"['A', '[93]']"
1999-06-18 02:15:00-05:00,146.0,"['A', '[93]']"
1999-06-18 02:30:00-05:00,146.0,"['A', '[93]']"
1999-06-18 02:45:00-05:00,132.0,"['A', '[93]']"
1999-06-18 03:00:00-05:00,146.0,"['A', '[93]']"
1999-06-18 03:15:00-05:00,132.0,"['A', '[93]']"
1999-06-18 03:30:00-05:00,146.0,"['A', '[93]']"
1999-06-18 03:45:00-05:00,146.0,"['A', '[93]']"
1999-06-18 04:00:00-05:00,132.0,"['A', '[93]']"
1999-06-18 04:15:00-05:00,131.0,"['A', '[93]']"
1999-06-18 04:30:00-05:00,131.0,"['A', '[93]']"
1999-06-18 04:45:00-05:00,145.0,"['A', '[93]']"
1999-06-18 05:00:00-05:00,145.0,"['A', '[93]']"
1999-06-18 05:15:00-05:00,117.0,"['A', '[93]']"
1999-06-18 05:30:00-05:00,158.0,"['A', '[93]']"
1999-06-18 05:45:00-05:00,145.0,"['A', '[93]']"
1999-06-18 06:00:00-05:00,158.0,"['A', '[93]']"
1999-06-18 06:15:00-05:00,144.0,"['A', '[93]']"
1999-06-18 06:30:00-05:00,144.0,"['A', '[93]']"
1999-06-18 06:45:00-05:00,144.0,"['A', '[93]']"
1999-06-18 07:00:00-05:00,144.0,"['A', '[93]']"
1999-06-18 07:15:00-05:00,144.0,"['A', '[93]']"
1999-06-18 07:30:00-05:00,116.0,"['A', '[93]']"
1999-06-18 07:45:00-05:00,130.0,"['A', '[93]']"
1999-06-18 08:00:00-05:00,130.0,"['A', '[93]']"
1999-06-18 08:15:00-05:00,157.0,"['A', '[93]']"
1999-06-18 08:30:00-05:00,143.0,"['A', '[93]']"
1999-06-18 08:45:00-05:00,156.0,"['A', '[93]']"
1999-06-18 09:00:00-05:00,143.0,"['A', '[93]']"
1999-06-18 09:15:00-05:00,156.0,"['A', '[93]']"
1999-06-18 09:30:00-05:00,156.0,"['A', '[93]']"
1999-06-18 09:45:00-05:00,143.0,"['A', '[93]']"
1999-06-18 10:00:00-05:00,142.0,"['A', '[93]']"
1999-06-18 10:15:00-05:00,156.0,"['A', '[93]']"
1999-06-18 10:30:00-05:00,142.0,"['A', '[93]']"
1999-06-18 10:45:00-05:00,169.0,"['A', '[93]']"
1999-06-18 11:00:00-05:00,142.0,"['A', '[93]']"
1999-06-18 11:15:00-05:00,142.0,"['A', '[93]']"
1999-06-18 11:30:00-05:00,142.0,"['A', '[93]']"
1999-06-18 11:45:00-05:00,142.0,"['A', '[93]']"
1999-06-18 12:00:00-05:00,142.0,"['A', '[93]']"
1999-06-18 12:15:00-05:00,155.0,"['A', '[93]']"
1999-06-18 12:30:00-05:00,155.0,"['A', '[93]']"
1999-06-18 12:45:00-05:00,141.0,"['A', '[93]']"
1999-06-18 13:00:00-05:00,128.0,"['A', '[93]']"
1999-06-18 13:15:00-05:00,128.0,"['A', '[93]']"
1999-06-18 13:30:00-05:00,128.0,"['A', '[93]']"
1999-06-18 13:45:00-05:00,141.0,"['A', '[93]']"
1999-06-18 14:00:00-05:00,128.0,"['A', '[93]']"
1999-06-18 14:15:00-05:00,141.0,"['A', '[93]']"
1999-06-18 14:30:00-05:00,114.0,"['A', '[93]']"
1999-06-18 14:45:00-05:00,114.0,"['A', '[93]']"
1999-06-18 15:00:00-05:00,127.0,"['A', '[93]']"
1999-06-18 15:15:00-05:00,127.0,"['A', '[93]']"
1999-06-18 15:30:00-05:00,140.0,"['A', '[93]']"
1999-06-18 15:45:00-05:00,140.0,"['A', '[93]']"
1999-06-18 16:00:00-05:00,139.0,"['A', '[93]']"
1999-06-18 16:15:00-05:00,126.0,"['A', '[93]']"
1999-06-18 16:30:00-05:00,126.0,"['A', '[93]']"
1999-06-18 16:45:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:00:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:15:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:30:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:45:00-05:00,139.0,"['A', '[93]']"
1999-06-18 18:00:00-05:00,112.0,"['A', '[93]']"
1999-06-18 18:15:00-05:00,125.0,"['A', '[93]']"
1999-06-18 18:30:00-05:00,125.0,"['A', '[93]']"
1999-06-18 18:45:00-05:00,125.0,"['A', '[93]']"
1999-06-18 19:00:00-05:00,124.0,"['A', '[93]']"
1999-06-18 19:15:00-05:00,111.0,"['A', '[93]']"
1999-06-18 19:30:00-05:00,124.0,"['A', '[93]']"
1999-06-18 19:45:00-05:00,111.0,"['A', '[93]']"
1999-06-18 20:00:00-05:00,111.0,"['A', '[93]']"
1999-06-18 20:15:00-05:00,124.0,"['A', '[93]']"
1999-06-18 20:30:00-05:00,111.0,"['A', '[93]']"
1999-06-18 20:45:00-05:00,111.0,"['A', '[93]']"
1999-06-18 21:00:00-05:00,111.0,"['A', '[93]']"
1999-06-18 21:15:00-05:00,110.0,"['A', '[93]']"
1999-06-18 21:30:00-05:00,123.0,"['A', '[93]']"
1999-06-18 21:45:00-05:00,123.0,"['A', '[93]']"
1999-06-18 22:00:00-05:00,123.0,"['A', '[93]']"
1999-06-18 22:15:00-05:00,110.0,"['A', '[93]']"
1999-06-18 22:30:00-05:00,110.0,"['A', '[93]']"
1999-06-18 22:45:00-05:00,110.0,"['A', '[93]']"
1999-06-18 23:00:00-05:00,110.0,"['A', '[93]']"
1999-06-18 23:15:00-05:00,110.0,"['A', '[93]']"
1999-06-18 23:30:00-05:00,109.0,"['A', '[93]']"
1999-06-18 23:45:00-05:00,109.0,"['A', '[0]']"
